snapshot_id,project_id,snapshot_date,reported_progress_pct,cumulative_expenditure,status_snapshot,data_type
PS0000323,P00054,2026-07-01,54.0,319000,Stalled,SYNTHETIC_DEMO
PS0000324,P00055,2025-01-01,78.8,495000,Stalled,SYNTHETIC_DEMO
PS0000325,P00055,2025-04-01,78.8,457000,Stalled,SYNTHETIC_DEMO
PS0000326,P00055,2025-07-01,78.8,690000,Stalled,SYNTHETIC_DEMO
PS0000327,P00055,2025-10-01,78.8,896000,Stalled,SYNTHETIC_DEMO
PS0000328,P00055,2026-01-01,78.8,870000,Stalled,SYNTHETIC_DEMO
PS0000329,P00055,2026-04-01,78.8,477000,Stalled,SYNTHETIC_DEMO
PS0000330,P00055,2026-07-01,78.8,1014000,Stalled,SYNTHETIC_DEMO
PS0000331,P00056,2025-01-01,66.1,205000,Stalled,SYNTHETIC_DEMO
PS0000332,P00056,2025-04-01,66.1,143000,Stalled,SYNTHETIC_DEMO
PS0000333,P00056,2025-07-01,66.1,365000,Stalled,SYNTHETIC_DEMO
PS0000334,P00056,2025-10-01,66.1,342000,Stalled,SYNTHETIC_DEMO
PS0000335,P00056,2026-01-01,66.1,275000,Stalled,SYNTHETIC_DEMO
PS0000336,P00056,2026-04-01,66.1,146000,Stalled,SYNTHETIC_DEMO
PS0000337,P00056,2026-07-01,66.1,273000,Stalled,SYNTHETIC_DEMO
PS0000338,P00057,2025-10-01,36.0,354000,Stalled,SYNTHETIC_DEMO
PS0000339,P00057,2026-01-01,84.4,400000,Stalled,SYNTHETIC_DEMO
PS0000340,P00057,2026-04-01,95.6,349000,Stalled,SYNTHETIC_DEMO
PS0000341,P00057,2026-07-01,95.6,413000,Stalled,SYNTHETIC_DEMO
PS0000342,P00058,2025-01-01,48.1,264000,Stalled,SYNTHETIC_DEMO
PS0000343,P00058,2025-04-01,48.1,551000,Stalled,SYNTHETIC_DEMO
PS0000344,P00058,2025-07-01,48.1,540000,Stalled,SYNTHETIC_DEMO
PS0000345,P00058,2025-10-01,48.1,437000,Stalled,SYNTHETIC_DEMO
PS0000346,P00058,2026-01-01,48.1,322000,Stalled,SYNTHETIC_DEMO
PS0000347,P00058,2026-04-01,48.1,308000,Stalled,SYNTHETIC_DEMO
PS0000348,P00058,2026-07-01,48.1,281000,Stalled,SYNTHETIC_DEMO
PS0000349,P00059,2025-01-01,18.7,304000,Ongoing,SYNTHETIC_DEMO
PS0000350,P00059,2025-04-01,37.0,369000,Ongoing,SYNTHETIC_DEMO
PS0000351,P00059,2025-07-01,46.4,552000,Ongoing,SYNTHETIC_DEMO
PS0000352,P00059,2025-10-01,47.9,606000,Ongoing,SYNTHETIC_DEMO
PS0000353,P00059,2026-01-01,47.9,284000,Ongoing,SYNTHETIC_DEMO
PS0000354,P00059,2026-04-01,47.9,429000,Ongoing,SYNTHETIC_DEMO
PS0000355,P00059,2026-07-01,47.9,253000,Ongoing,SYNTHETIC_DEMO
PS0000356,P00060,2025-01-01,61.0,289000,Stalled,SYNTHETIC_DEMO
PS0000357,P00060,2025-04-01,61.0,387000,Stalled,SYNTHETIC_DEMO
PS0000358,P00060,2025-07-01,61.0,352000,Stalled,SYNTHETIC_DEMO
PS0000359,P00060,2025-10-01,61.0,270000,Stalled,SYNTHETIC_DEMO
PS0000360,P00060,2026-01-01,61.0,312000,Stalled,SYNTHETIC_DEMO
PS0000361,P00060,2026-04-01,61.0,273000,Stalled,SYNTHETIC_DEMO
PS0000362,P00060,2026-07-01,61.0,308000,Stalled,SYNTHETIC_DEMO
PS0000363,P00061,2025-01-01,67.9,653000,Stalled,SYNTHETIC_DEMO
PS0000364,P00061,2025-04-01,67.9,644000,Stalled,SYNTHETIC_DEMO
PS0000365,P00061,2025-07-01,67.9,388000,Stalled,SYNTHETIC_DEMO
PS0000366,P00061,2025-10-01,67.9,497000,Stalled,SYNTHETIC_DEMO
PS0000367,P00061,2026-01-01,67.9,547000,Stalled,SYNTHETIC_DEMO
PS0000368,P00061,2026-04-01,67.9,560000,Stalled,SYNTHETIC_DEMO
PS0000369,P00061,2026-07-01,67.9,561000,Stalled,SYNTHETIC_DEMO
PS0000370,P00062,2025-01-01,51.3,75000,Stalled,SYNTHETIC_DEMO
PS0000371,P00062,2025-04-01,51.3,67000,Stalled,SYNTHETIC_DEMO
PS0000372,P00062,2025-07-01,51.3,74000,Stalled,SYNTHETIC_DEMO
PS0000373,P00062,2025-10-01,51.3,74000,Stalled,SYNTHETIC_DEMO
PS0000374,P00062,2026-01-01,51.3,95000,Stalled,SYNTHETIC_DEMO
PS0000375,P00062,2026-04-01,51.3,53000,Stalled,SYNTHETIC_DEMO
PS0000376,P00062,2026-07-01,51.3,81000,Stalled,SYNTHETIC_DEMO
PS0000377,P00063,2025-07-01,30.7,373000,Stalled,SYNTHETIC_DEMO
PS0000378,P00063,2025-10-01,45.9,345000,Stalled,SYNTHETIC_DEMO
PS0000379,P00063,2026-01-01,45.9,471000,Stalled,SYNTHETIC_DEMO
PS0000380,P00063,2026-04-01,45.9,392000,Stalled,SYNTHETIC_DEMO
PS0000381,P00063,2026-07-01,45.9,377000,Stalled,SYNTHETIC_DEMO
PS0000382,P00064,2025-01-01,65.8,135000,Stalled,SYNTHETIC_DEMO
PS0000383,P00064,2025-04-01,65.8,126000,Stalled,SYNTHETIC_DEMO
PS0000384,P00064,2025-07-01,65.8,109000,Stalled,SYNTHETIC_DEMO
PS0000385,P00064,2025-10-01,65.8,82000,Stalled,SYNTHETIC_DEMO
PS0000386,P00064,2026-01-01,65.8,144000,Stalled,SYNTHETIC_DEMO
PS0000387,P00064,2026-04-01,65.8,174000,Stalled,SYNTHETIC_DEMO
PS0000388,P00064,2026-07-01,65.8,102000,Stalled,SYNTHETIC_DEMO
PS0000389,P00065,2025-01-01,16.6,1377000,Stalled,SYNTHETIC_DEMO
PS0000390,P00065,2025-04-01,16.6,1304000,Stalled,SYNTHETIC_DEMO
PS0000391,P00065,2025-07-01,16.6,1263000,Stalled,SYNTHETIC_DEMO
PS0000392,P00065,2025-10-01,16.6,1165000,Stalled,SYNTHETIC_DEMO
PS0000393,P00065,2026-01-01,16.6,824000,Stalled,SYNTHETIC_DEMO
PS0000394,P00065,2026-04-01,16.6,768000,Stalled,SYNTHETIC_DEMO
PS0000395,P00065,2026-07-01,16.6,544000,Stalled,SYNTHETIC_DEMO
PS0000396,P00066,2026-01-01,5.8,75000,Ongoing,SYNTHETIC_DEMO
PS0000397,P00066,2026-04-01,18.5,95000,Ongoing,SYNTHETIC_DEMO
PS0000398,P00066,2026-07-01,32.3,100000,Ongoing,SYNTHETIC_DEMO
PS0000399,P00067,2025-01-01,80.5,86000,Delayed,SYNTHETIC_DEMO
PS0000400,P00067,2025-04-01,80.5,86000,Delayed,SYNTHETIC_DEMO
PS0000401,P00067,2025-07-01,80.5,122000,Delayed,SYNTHETIC_DEMO
PS0000402,P00067,2025-10-01,80.5,86000,Delayed,SYNTHETIC_DEMO
PS0000403,P00067,2026-01-01,80.5,82000,Delayed,SYNTHETIC_DEMO
PS0000404,P00067,2026-04-01,80.5,51000,Delayed,SYNTHETIC_DEMO
PS0000405,P00067,2026-07-01,80.5,128000,Delayed,SYNTHETIC_DEMO
PS0000406,P00068,2025-01-01,64.0,383000,Delayed,SYNTHETIC_DEMO
PS0000407,P00068,2025-04-01,64.0,390000,Delayed,SYNTHETIC_DEMO
PS0000408,P00068,2025-07-01,64.0,223000,Delayed,SYNTHETIC_DEMO
PS0000409,P00068,2025-10-01,64.0,158000,Delayed,SYNTHETIC_DEMO
PS0000410,P00068,2026-01-01,64.0,268000,Delayed,SYNTHETIC_DEMO
PS0000411,P00068,2026-04-01,64.0,247000,Delayed,SYNTHETIC_DEMO
PS0000412,P00068,2026-07-01,64.0,318000,Delayed,SYNTHETIC_DEMO
PS0000413,P00069,2026-04-01,22.0,172000,Ongoing,SYNTHETIC_DEMO
PS0000414,P00069,2026-07-01,46.0,201000,Ongoing,SYNTHETIC_DEMO
PS0000415,P00070,2025-01-01,81.4,198000,Stalled,SYNTHETIC_DEMO
PS0000416,P00070,2025-04-01,81.4,233000,Stalled,SYNTHETIC_DEMO
PS0000417,P00070,2025-07-01,81.4,225000,Stalled,SYNTHETIC_DEMO
PS0000418,P00070,2025-10-01,81.4,326000,Stalled,SYNTHETIC_DEMO
PS0000419,P00070,2026-01-01,81.4,312000,Stalled,SYNTHETIC_DEMO
PS0000420,P00070,2026-04-01,81.4,226000,Stalled,SYNTHETIC_DEMO
PS0000421,P00070,2026-07-01,81.4,197000,Stalled,SYNTHETIC_DEMO
PS0000422,P00071,2025-01-01,11.6,72000,Stalled,SYNTHETIC_DEMO
PS0000423,P00071,2025-04-01,11.6,144000,Stalled,SYNTHETIC_DEMO
PS0000424,P00071,2025-07-01,11.6,70000,Stalled,SYNTHETIC_DEMO
PS0000425,P00071,2025-10-01,11.6,151000,Stalled,SYNTHETIC_DEMO
PS0000426,P00071,2026-01-01,11.6,68000,Stalled,SYNTHETIC_DEMO
PS0000427,P00071,2026-04-01,11.6,123000,Stalled,SYNTHETIC_DEMO
PS0000428,P00071,2026-07-01,11.6,80000,Stalled,SYNTHETIC_DEMO
PS0000429,P00072,2025-01-01,98.7,59000,Completed,SYNTHETIC_DEMO
PS0000430,P00072,2025-04-01,98.7,80000,Completed,SYNTHETIC_DEMO
PS0000431,P00072,2025-07-01,98.7,112000,Completed,SYNTHETIC_DEMO
PS0000432,P00072,2025-10-01,98.7,59000,Completed,SYNTHETIC_DEMO
PS0000433,P00072,2026-01-01,98.7,99000,Completed,SYNTHETIC_DEMO
PS0000434,P00072,2026-04-01,98.7,141000,Completed,SYNTHETIC_DEMO
PS0000435,P00072,2026-07-01,98.7,105000,Completed,SYNTHETIC_DEMO
PS0000436,P00073,2025-01-01,26.9,83000,Stalled,SYNTHETIC_DEMO
PS0000437,P00073,2025-04-01,26.9,59000,Stalled,SYNTHETIC_DEMO
PS0000438,P00073,2025-07-01,26.9,42000,Stalled,SYNTHETIC_DEMO
PS0000439,P00073,2025-10-01,26.9,75000,Stalled,SYNTHETIC_DEMO
PS0000440,P00073,2026-01-01,26.9,47000,Stalled,SYNTHETIC_DEMO
PS0000441,P00073,2026-04-01,26.9,70000,Stalled,SYNTHETIC_DEMO
PS0000442,P00073,2026-07-01,26.9,73000,Stalled,SYNTHETIC_DEMO
PS0000443,P00074,2025-01-01,30.1,294000,Delayed,SYNTHETIC_DEMO
PS0000444,P00074,2025-04-01,30.1,130000,Delayed,SYNTHETIC_DEMO
PS0000445,P00074,2025-07-01,30.1,297000,Delayed,SYNTHETIC_DEMO
PS0000446,P00074,2025-10-01,30.1,286000,Delayed,SYNTHETIC_DEMO
PS0000447,P00074,2026-01-01,30.1,249000,Delayed,SYNTHETIC_DEMO
PS0000448,P00074,2026-04-01,30.1,137000,Delayed,SYNTHETIC_DEMO
PS0000449,P00074,2026-07-01,30.1,340000,Delayed,SYNTHETIC_DEMO
PS0000450,P00075,2025-01-01,85.2,682000,Stalled,SYNTHETIC_DEMO
PS0000451,P00075,2025-04-01,85.2,425000,Stalled,SYNTHETIC_DEMO
PS0000452,P00075,2025-07-01,85.2,556000,Stalled,SYNTHETIC_DEMO
PS0000453,P00075,2025-10-01,85.2,453000,Stalled,SYNTHETIC_DEMO
PS0000454,P00075,2026-01-01,85.2,584000,Stalled,SYNTHETIC_DEMO
PS0000455,P00075,2026-04-01,85.2,373000,Stalled,SYNTHETIC_DEMO
PS0000456,P00075,2026-07-01,85.2,315000,Stalled,SYNTHETIC_DEMO
PS0000457,P00076,2025-01-01,59.1,214000,Stalled,SYNTHETIC_DEMO
PS0000458,P00076,2025-04-01,59.1,93000,Stalled,SYNTHETIC_DEMO
PS0000459,P00076,2025-07-01,59.1,136000,Stalled,SYNTHETIC_DEMO
PS0000460,P00076,2025-10-01,59.1,138000,Stalled,SYNTHETIC_DEMO
PS0000461,P00076,2026-01-01,59.1,86000,Stalled,SYNTHETIC_DEMO
PS0000462,P00076,2026-04-01,59.1,124000,Stalled,SYNTHETIC_DEMO
PS0000463,P00076,2026-07-01,59.1,220000,Stalled,SYNTHETIC_DEMO
PS0000464,P00077,2025-01-01,42.7,113000,Delayed,SYNTHETIC_DEMO
PS0000465,P00077,2025-04-01,55.4,171000,Delayed,SYNTHETIC_DEMO
PS0000466,P00077,2025-07-01,56.5,148000,Delayed,SYNTHETIC_DEMO
PS0000467,P00077,2025-10-01,56.5,211000,Delayed,SYNTHETIC_DEMO
PS0000468,P00077,2026-01-01,56.5,107000,Delayed,SYNTHETIC_DEMO
PS0000469,P00077,2026-04-01,56.5,168000,Delayed,SYNTHETIC_DEMO
PS0000470,P00077,2026-07-01,56.5,123000,Delayed,SYNTHETIC_DEMO
PS0000471,P00078,2025-01-01,61.5,344000,Stalled,SYNTHETIC_DEMO
PS0000472,P00078,2025-04-01,61.5,128000,Stalled,SYNTHETIC_DEMO
PS0000473,P00078,2025-07-01,61.5,143000,Stalled,SYNTHETIC_DEMO
PS0000474,P00078,2025-10-01,61.5,331000,Stalled,SYNTHETIC_DEMO
PS0000475,P00078,2026-01-01,61.5,190000,Stalled,SYNTHETIC_DEMO
PS0000476,P00078,2026-04-01,61.5,242000,Stalled,SYNTHETIC_DEMO
PS0000477,P00078,2026-07-01,61.5,143000,Stalled,SYNTHETIC_DEMO
PS0000478,P00079,2025-01-01,64.4,79000,Stalled,SYNTHETIC_DEMO
PS0000479,P00079,2025-04-01,64.4,120000,Stalled,SYNTHETIC_DEMO
PS0000480,P00079,2025-07-01,64.4,115000,Stalled,SYNTHETIC_DEMO
PS0000481,P00079,2025-10-01,64.4,81000,Stalled,SYNTHETIC_DEMO
PS0000482,P00079,2026-01-01,64.4,49000,Stalled,SYNTHETIC_DEMO
PS0000483,P00079,2026-04-01,64.4,78000,Stalled,SYNTHETIC_DEMO
PS0000484,P00079,2026-07-01,64.4,113000,Stalled,SYNTHETIC_DEMO
PS0000485,P00080,2026-01-01,7.5,667000,Ongoing,SYNTHETIC_DEMO
PS0000486,P00080,2026-04-01,18.7,876000,Ongoing,SYNTHETIC_DEMO
PS0000487,P00080,2026-07-01,55.3,802000,Ongoing,SYNTHETIC_DEMO
PS0000488,P00081,2025-01-01,67.1,609000,Stalled,SYNTHETIC_DEMO
PS0000489,P00081,2025-04-01,67.1,325000,Stalled,SYNTHETIC_DEMO
PS0000490,P00081,2025-07-01,67.1,447000,Stalled,SYNTHETIC_DEMO
PS0000491,P00081,2025-10-01,67.1,582000,Stalled,SYNTHETIC_DEMO
PS0000492,P00081,2026-01-01,67.1,551000,Stalled,SYNTHETIC_DEMO
PS0000493,P00081,2026-04-01,67.1,354000,Stalled,SYNTHETIC_DEMO
PS0000494,P00081,2026-07-01,67.1,490000,Stalled,SYNTHETIC_DEMO
PS0000495,P00082,2025-01-01,62.3,1780000,Stalled,SYNTHETIC_DEMO
PS0000496,P00082,2025-04-01,62.3,2016000,Stalled,SYNTHETIC_DEMO
PS0000497,P00082,2025-07-01,62.3,2296000,Stalled,SYNTHETIC_DEMO
PS0000498,P00082,2025-10-01,62.3,1885000,Stalled,SYNTHETIC_DEMO
PS0000499,P00082,2026-01-01,62.3,2041000,Stalled,SYNTHETIC_DEMO
PS0000500,P00082,2026-04-01,62.3,2247000,Stalled,SYNTHETIC_DEMO
PS0000501,P00082,2026-07-01,62.3,2200000,Stalled,SYNTHETIC_DEMO
PS0000502,P00083,2025-01-01,70.7,514000,Stalled,SYNTHETIC_DEMO
PS0000503,P00083,2025-04-01,70.7,888000,Stalled,SYNTHETIC_DEMO
PS0000504,P00083,2025-07-01,70.7,638000,Stalled,SYNTHETIC_DEMO
PS0000505,P00083,2025-10-01,70.7,532000,Stalled,SYNTHETIC_DEMO
PS0000506,P00083,2026-01-01,70.7,970000,Stalled,SYNTHETIC_DEMO
PS0000507,P00083,2026-04-01,70.7,550000,Stalled,SYNTHETIC_DEMO
PS0000508,P00083,2026-07-01,70.7,991000,Stalled,SYNTHETIC_DEMO
PS0000509,P00084,2025-01-01,41.2,184000,Stalled,SYNTHETIC_DEMO
PS0000510,P00084,2025-04-01,41.2,71000,Stalled,SYNTHETIC_DEMO
PS0000511,P00084,2025-07-01,41.2,136000,Stalled,SYNTHETIC_DEMO
PS0000512,P00084,2025-10-01,41.2,161000,Stalled,SYNTHETIC_DEMO
PS0000513,P00084,2026-01-01,41.2,96000,Stalled,SYNTHETIC_DEMO
PS0000514,P00084,2026-04-01,41.2,164000,Stalled,SYNTHETIC_DEMO
PS0000515,P00084,2026-07-01,41.2,131000,Stalled,SYNTHETIC_DEMO
PS0000516,P00085,2025-01-01,50.4,129000,Delayed,SYNTHETIC_DEMO
PS0000517,P00085,2025-04-01,60.8,70000,Delayed,SYNTHETIC_DEMO
PS0000518,P00085,2025-07-01,60.8,139000,Delayed,SYNTHETIC_DEMO
PS0000519,P00085,2025-10-01,60.8,93000,Delayed,SYNTHETIC_DEMO
PS0000520,P00085,2026-01-01,60.8,64000,Delayed,SYNTHETIC_DEMO
PS0000521,P00085,2026-04-01,60.8,59000,Delayed,SYNTHETIC_DEMO
PS0000522,P00085,2026-07-01,60.8,100000,Delayed,SYNTHETIC_DEMO
PS0000523,P00086,2025-01-01,53.9,321000,Stalled,SYNTHETIC_DEMO
PS0000524,P00086,2025-04-01,53.9,455000,Stalled,SYNTHETIC_DEMO
PS0000525,P00086,2025-07-01,53.9,341000,Stalled,SYNTHETIC_DEMO
PS0000526,P00086,2025-10-01,53.9,309000,Stalled,SYNTHETIC_DEMO
PS0000527,P00086,2026-01-01,53.9,220000,Stalled,SYNTHETIC_DEMO
PS0000528,P00086,2026-04-01,53.9,249000,Stalled,SYNTHETIC_DEMO
PS0000529,P00086,2026-07-01,53.9,363000,Stalled,SYNTHETIC_DEMO
PS0000530,P00087,2025-01-01,93.1,426000,Stalled,SYNTHETIC_DEMO
PS0000531,P00087,2025-04-01,93.1,176000,Stalled,SYNTHETIC_DEMO
PS0000532,P00087,2025-07-01,93.1,248000,Stalled,SYNTHETIC_DEMO
PS0000533,P00087,2025-10-01,93.1,415000,Stalled,SYNTHETIC_DEMO
PS0000534,P00087,2026-01-01,93.1,283000,Stalled,SYNTHETIC_DEMO
PS0000535,P00087,2026-04-01,93.1,393000,Stalled,SYNTHETIC_DEMO
PS0000536,P00087,2026-07-01,93.1,201000,Stalled,SYNTHETIC_DEMO
PS0000537,P00088,2025-01-01,17.9,168000,Ongoing,SYNTHETIC_DEMO
PS0000538,P00088,2025-04-01,35.2,94000,Ongoing,SYNTHETIC_DEMO
PS0000539,P00088,2025-07-01,41.8,245000,Ongoing,SYNTHETIC_DEMO
PS0000540,P00088,2025-10-01,41.8,109000,Ongoing,SYNTHETIC_DEMO
PS0000541,P00088,2026-01-01,41.8,128000,Ongoing,SYNTHETIC_DEMO
PS0000542,P00088,2026-04-01,41.8,235000,Ongoing,SYNTHETIC_DEMO
PS0000543,P00088,2026-07-01,41.8,171000,Ongoing,SYNTHETIC_DEMO
PS0000544,P00089,2025-07-01,12.7,197000,Delayed,SYNTHETIC_DEMO
PS0000545,P00089,2025-10-01,28.7,148000,Delayed,SYNTHETIC_DEMO
PS0000546,P00089,2026-01-01,29.6,124000,Delayed,SYNTHETIC_DEMO
PS0000547,P00089,2026-04-01,29.6,182000,Delayed,SYNTHETIC_DEMO
PS0000548,P00089,2026-07-01,29.6,108000,Delayed,SYNTHETIC_DEMO
PS0000549,P00090,2025-01-01,54.1,348000,Stalled,SYNTHETIC_DEMO
PS0000550,P00090,2025-04-01,54.1,213000,Stalled,SYNTHETIC_DEMO
PS0000551,P00090,2025-07-01,54.1,211000,Stalled,SYNTHETIC_DEMO
PS0000552,P00090,2025-10-01,54.1,262000,Stalled,SYNTHETIC_DEMO
PS0000553,P00090,2026-01-01,54.1,277000,Stalled,SYNTHETIC_DEMO
PS0000554,P00090,2026-04-01,54.1,188000,Stalled,SYNTHETIC_DEMO
PS0000555,P00090,2026-07-01,54.1,188000,Stalled,SYNTHETIC_DEMO
PS0000556,P00091,2025-01-01,64.5,652000,Stalled,SYNTHETIC_DEMO
PS0000557,P00091,2025-04-01,64.5,267000,Stalled,SYNTHETIC_DEMO
PS0000558,P00091,2025-07-01,64.5,527000,Stalled,SYNTHETIC_DEMO
PS0000559,P00091,2025-10-01,64.5,503000,Stalled,SYNTHETIC_DEMO
PS0000560,P00091,2026-01-01,64.5,308000,Stalled,SYNTHETIC_DEMO
PS0000561,P00091,2026-04-01,64.5,736000,Stalled,SYNTHETIC_DEMO
PS0000562,P00091,2026-07-01,64.5,657000,Stalled,SYNTHETIC_DEMO
PS0000563,P00092,2026-01-01,13.6,320000,Ongoing,SYNTHETIC_DEMO
PS0000564,P00092,2026-04-01,56.8,413000,Ongoing,SYNTHETIC_DEMO
PS0000565,P00092,2026-07-01,56.8,146000,Ongoing,SYNTHETIC_DEMO
PS0000566,P00093,2026-01-01,7.6,217000,Ongoing,SYNTHETIC_DEMO
PS0000567,P00093,2026-04-01,20.2,204000,Ongoing,SYNTHETIC_DEMO
PS0000568,P00093,2026-07-01,20.2,462000,Ongoing,SYNTHETIC_DEMO
PS0000569,P00094,2025-07-01,38.3,362000,Stalled,SYNTHETIC_DEMO
PS0000570,P00094,2025-10-01,72.7,489000,Stalled,SYNTHETIC_DEMO
PS0000571,P00094,2026-01-01,97.6,546000,Stalled,SYNTHETIC_DEMO
PS0000572,P00094,2026-04-01,97.6,358000,Stalled,SYNTHETIC_DEMO
PS0000573,P00094,2026-07-01,97.6,444000,Stalled,SYNTHETIC_DEMO
PS0000574,P00095,2026-04-01,29.3,155000,Ongoing,SYNTHETIC_DEMO
PS0000575,P00095,2026-07-01,54.7,382000,Ongoing,SYNTHETIC_DEMO
PS0000576,P00096,2025-07-01,35.3,59000,Stalled,SYNTHETIC_DEMO
PS0000577,P00096,2025-10-01,35.3,39000,Stalled,SYNTHETIC_DEMO
PS0000578,P00096,2026-01-01,35.3,77000,Stalled,SYNTHETIC_DEMO
PS0000579,P00096,2026-04-01,35.3,104000,Stalled,SYNTHETIC_DEMO
PS0000580,P00096,2026-07-01,35.3,79000,Stalled,SYNTHETIC_DEMO
PS0000581,P00097,2025-01-01,25.6,992000,Ongoing,SYNTHETIC_DEMO
PS0000582,P00097,2025-04-01,33.3,533000,Ongoing,SYNTHETIC_DEMO
PS0000583,P00097,2025-07-01,51.9,517000,Ongoing,SYNTHETIC_DEMO
PS0000584,P00097,2025-10-01,60.9,678000,Ongoing,SYNTHETIC_DEMO
PS0000585,P00097,2026-01-01,64.5,1117000,Ongoing,SYNTHETIC_DEMO
PS0000586,P00097,2026-04-01,64.5,471000,Ongoing,SYNTHETIC_DEMO
PS0000587,P00097,2026-07-01,64.5,825000,Ongoing,SYNTHETIC_DEMO
PS0000588,P00098,2025-01-01,20.7,407000,Completed,SYNTHETIC_DEMO
PS0000589,P00098,2025-04-01,52.2,376000,Completed,SYNTHETIC_DEMO
PS0000590,P00098,2025-07-01,58.7,484000,Completed,SYNTHETIC_DEMO
PS0000591,P00098,2025-10-01,73.7,290000,Completed,SYNTHETIC_DEMO
PS0000592,P00098,2026-01-01,83.2,213000,Completed,SYNTHETIC_DEMO
PS0000593,P00098,2026-04-01,99.1,404000,Completed,SYNTHETIC_DEMO
PS0000594,P00098,2026-07-01,99.1,282000,Completed,SYNTHETIC_DEMO
PS0000595,P00099,2025-01-01,41.3,125000,Stalled,SYNTHETIC_DEMO
PS0000596,P00099,2025-04-01,41.3,131000,Stalled,SYNTHETIC_DEMO
PS0000597,P00099,2025-07-01,41.3,67000,Stalled,SYNTHETIC_DEMO
PS0000598,P00099,2025-10-01,41.3,121000,Stalled,SYNTHETIC_DEMO
PS0000599,P00099,2026-01-01,41.3,130000,Stalled,SYNTHETIC_DEMO
PS0000600,P00099,2026-04-01,41.3,60000,Stalled,SYNTHETIC_DEMO
PS0000601,P00099,2026-07-01,41.3,147000,Stalled,SYNTHETIC_DEMO
PS0000602,P00100,2025-01-01,59.7,138000,Stalled,SYNTHETIC_DEMO
PS0000603,P00100,2025-04-01,59.7,141000,Stalled,SYNTHETIC_DEMO
PS0000604,P00100,2025-07-01,59.7,154000,Stalled,SYNTHETIC_DEMO
PS0000605,P00100,2025-10-01,59.7,103000,Stalled,SYNTHETIC_DEMO
PS0000606,P00100,2026-01-01,59.7,120000,Stalled,SYNTHETIC_DEMO
PS0000607,P00100,2026-04-01,59.7,95000,Stalled,SYNTHETIC_DEMO
PS0000608,P00100,2026-07-01,59.7,142000,Stalled,SYNTHETIC_DEMO
PS0000609,P00101,2025-01-01,54.6,158000,Stalled,SYNTHETIC_DEMO
PS0000610,P00101,2025-04-01,54.6,226000,Stalled,SYNTHETIC_DEMO
PS0000611,P00101,2025-07-01,54.6,130000,Stalled,SYNTHETIC_DEMO
PS0000612,P00101,2025-10-01,54.6,255000,Stalled,SYNTHETIC_DEMO
PS0000613,P00101,2026-01-01,54.6,142000,Stalled,SYNTHETIC_DEMO
PS0000614,P00101,2026-04-01,54.6,145000,Stalled,SYNTHETIC_DEMO
PS0000615,P00101,2026-07-01,54.6,131000,Stalled,SYNTHETIC_DEMO
PS0000616,P00102,2025-01-01,18.2,136000,Delayed,SYNTHETIC_DEMO
PS0000617,P00102,2025-04-01,18.2,137000,Delayed,SYNTHETIC_DEMO
PS0000618,P00102,2025-07-01,18.2,122000,Delayed,SYNTHETIC_DEMO
PS0000619,P00102,2025-10-01,18.2,223000,Delayed,SYNTHETIC_DEMO
PS0000620,P00102,2026-01-01,18.2,130000,Delayed,SYNTHETIC_DEMO
PS0000621,P00102,2026-04-01,18.2,128000,Delayed,SYNTHETIC_DEMO
PS0000622,P00102,2026-07-01,18.2,195000,Delayed,SYNTHETIC_DEMO
PS0000623,P00103,2025-04-01,17.6,261000,Ongoing,SYNTHETIC_DEMO
PS0000624,P00103,2025-07-01,34.1,232000,Ongoing,SYNTHETIC_DEMO
PS0000625,P00103,2025-10-01,50.3,496000,Ongoing,SYNTHETIC_DEMO
PS0000626,P00103,2026-01-01,67.8,465000,Ongoing,SYNTHETIC_DEMO
PS0000627,P00103,2026-04-01,67.8,424000,Ongoing,SYNTHETIC_DEMO
PS0000628,P00103,2026-07-01,67.8,476000,Ongoing,SYNTHETIC_DEMO
PS0000629,P00104,2025-01-01,97.4,245000,Stalled,SYNTHETIC_DEMO
PS0000630,P00104,2025-04-01,97.4,166000,Stalled,SYNTHETIC_DEMO
PS0000631,P00104,2025-07-01,97.4,298000,Stalled,SYNTHETIC_DEMO
PS0000632,P00104,2025-10-01,97.4,373000,Stalled,SYNTHETIC_DEMO
PS0000633,P00104,2026-01-01,97.4,274000,Stalled,SYNTHETIC_DEMO
PS0000634,P00104,2026-04-01,97.4,283000,Stalled,SYNTHETIC_DEMO
PS0000635,P00104,2026-07-01,97.4,371000,Stalled,SYNTHETIC_DEMO
PS0000636,P00105,2025-01-01,72.7,103000,Stalled,SYNTHETIC_DEMO
PS0000637,P00105,2025-04-01,72.7,139000,Stalled,SYNTHETIC_DEMO
PS0000638,P00105,2025-07-01,72.7,79000,Stalled,SYNTHETIC_DEMO
PS0000639,P00105,2025-10-01,72.7,96000,Stalled,SYNTHETIC_DEMO
PS0000640,P00105,2026-01-01,72.7,101000,Stalled,SYNTHETIC_DEMO
PS0000641,P00105,2026-04-01,72.7,83000,Stalled,SYNTHETIC_DEMO
PS0000642,P00105,2026-07-01,72.7,79000,Stalled,SYNTHETIC_DEMO
PS0000643,P00106,2025-01-01,60.0,806000,Stalled,SYNTHETIC_DEMO
PS0000644,P00106,2025-04-01,60.0,458000,Stalled,SYNTHETIC_DEMO
PS0000645,P00106,2025-07-01,60.0,420000,Stalled,SYNTHETIC_DEMO
